image_id,official_split,split
COCO_val2014_000000092131,val,internal_test
COCO_val2014_000000075285,val,internal_test
COCO_val2014_000000193875,val,internal_test
COCO_val2014_000000245997,val,internal_test
COCO_val2014_000000499134,val,internal_test
COCO_val2014_000000178516,val,internal_test
COCO_val2014_000000131597,val,internal_test
COCO_val2014_000000364470,val,internal_test
COCO_val2014_000000384983,val,internal_test
COCO_val2014_000000560298,val,internal_test
COCO_val2014_000000554433,val,internal_test
COCO_val2014_000000376773,val,internal_test
COCO_val2014_000000171740,val,internal_test
COCO_val2014_000000392229,val,internal_test
COCO_val2014_000000217546,val,internal_test
COCO_val2014_000000144228,val,internal_test
COCO_val2014_000000498319,val,internal_test
COCO_val2014_000000481390,val,internal_test
COCO_val2014_000000106617,val,internal_test
COCO_val2014_000000388026,val,internal_test
COCO_val2014_000000357478,val,internal_test
COCO_val2014_000000358653,val,internal_test
COCO_val2014_000000133476,val,internal_test
COCO_val2014_000000536034,val,internal_test
COCO_val2014_000000205636,val,internal_test
COCO_val2014_000000108838,val,internal_test
COCO_val2014_000000342060,val,internal_test
COCO_val2014_000000449594,val,internal_test
COCO_val2014_000000170640,val,internal_test
COCO_val2014_000000506401,val,internal_test
COCO_val2014_000000018837,val,internal_test
COCO_val2014_000000526342,val,internal_test
COCO_val2014_000000573753,val,internal_test
COCO_val2014_000000076619,val,internal_test
COCO_val2014_000000387482,val,internal_test
COCO_val2014_000000365618,val,internal_test
COCO_val2014_000000472530,val,internal_test
COCO_val2014_000000084362,val,internal_test
COCO_val2014_000000075327,val,internal_test
COCO_val2014_000000070987,val,internal_test
COCO_val2014_000000176017,val,internal_test
COCO_val2014_000000424975,val,internal_test
COCO_val2014_000000060823,val,internal_test
COCO_val2014_000000449638,val,internal_test
COCO_val2014_000000370266,val,internal_test
COCO_val2014_000000157112,val,internal_test
COCO_val2014_000000403639,val,internal_test
COCO_val2014_000000384931,val,internal_test
COCO_val2014_000000371890,val,internal_test
COCO_val2014_000000351331,val,internal_test
COCO_val2014_000000252927,val,internal_test
COCO_val2014_000000365214,val,internal_test
COCO_val2014_000000236148,val,internal_test
COCO_val2014_000000556462,val,internal_test
COCO_val2014_000000458510,val,internal_test
COCO_val2014_000000035326,val,internal_test
COCO_val2014_000000523955,val,internal_test
COCO_val2014_000000547144,val,internal_test
COCO_val2014_000000104150,val,internal_test
COCO_val2014_000000089210,val,internal_test
COCO_val2014_000000226903,val,internal_test
COCO_val2014_000000363654,val,internal_test
COCO_val2014_000000159399,val,internal_test
COCO_val2014_000000098729,val,internal_test
COCO_val2014_000000468121,val,internal_test
COCO_val2014_000000410056,val,internal_test
COCO_val2014_000000439840,val,internal_test
COCO_val2014_000000006712,val,internal_test
COCO_val2014_000000394840,val,internal_test
COCO_val2014_000000236370,val,internal_test
COCO_val2014_000000196664,val,internal_test
COCO_val2014_000000441969,val,internal_test
COCO_val2014_000000380892,val,internal_test
COCO_val2014_000000043170,val,internal_test
COCO_val2014_000000245448,val,internal_test
COCO_val2014_000000324258,val,internal_test
COCO_val2014_000000383337,val,internal_test
COCO_val2014_000000410225,val,internal_test
COCO_val2014_000000486369,val,internal_test
COCO_val2014_000000059201,val,internal_test
COCO_val2014_000000433904,val,internal_test
COCO_val2014_000000428231,val,internal_test
COCO_val2014_000000175954,val,internal_test
COCO_val2014_000000262608,val,internal_test
COCO_val2014_000000553561,val,internal_test
COCO_val2014_000000499646,val,internal_test
COCO_val2014_000000334511,val,internal_test
COCO_val2014_000000279209,val,internal_test
COCO_val2014_000000059666,val,internal_test
COCO_val2014_000000182362,val,internal_test
COCO_val2014_000000539683,val,internal_test
COCO_val2014_000000329573,val,internal_test
COCO_val2014_000000308964,val,internal_test
COCO_val2014_000000393804,val,internal_test
COCO_val2014_000000163831,val,internal_test
COCO_val2014_000000066632,val,internal_test
COCO_val2014_000000472376,val,internal_test
COCO_val2014_000000274612,val,internal_test
COCO_val2014_000000037017,val,internal_test
COCO_val2014_000000156324,val,internal_test
COCO_val2014_000000069000,val,internal_test
COCO_val2014_000000283498,val,internal_test
COCO_val2014_000000429042,val,internal_test
COCO_val2014_000000344029,val,internal_test
COCO_val2014_000000115721,val,internal_test
COCO_val2014_000000133050,val,internal_test
COCO_val2014_000000180362,val,internal_test
COCO_val2014_000000320246,val,internal_test
COCO_val2014_000000262509,val,internal_test
COCO_val2014_000000043345,val,internal_test
COCO_val2014_000000416543,val,internal_test
COCO_val2014_000000426795,val,internal_test
COCO_val2014_000000156609,val,internal_test
COCO_val2014_000000304917,val,internal_test
COCO_val2014_000000498547,val,internal_test
COCO_val2014_000000374043,val,internal_test
COCO_val2014_000000431136,val,internal_test
COCO_val2014_000000280858,val,internal_test
COCO_val2014_000000320641,val,internal_test
COCO_val2014_000000157635,val,internal_test
COCO_val2014_000000367386,val,internal_test
COCO_val2014_000000189244,val,internal_test
COCO_val2014_000000180521,val,internal_test
COCO_val2014_000000132189,val,internal_test
COCO_val2014_000000174070,val,internal_test
COCO_val2014_000000170436,val,internal_test
COCO_val2014_000000073326,val,internal_test
COCO_val2014_000000287663,val,internal_test
COCO_val2014_000000243773,val,internal_test
COCO_val2014_000000394079,val,internal_test
COCO_val2014_000000571279,val,internal_test
COCO_val2014_000000203003,val,internal_test
COCO_val2014_000000334178,val,internal_test
COCO_val2014_000000113473,val,internal_test
COCO_val2014_000000546569,val,internal_test
COCO_val2014_000000080698,val,internal_test
COCO_val2014_000000304069,val,internal_test
COCO_val2014_000000514504,val,internal_test
COCO_val2014_000000037988,val,internal_test
COCO_val2014_000000338159,val,internal_test
COCO_val2014_000000160330,val,internal_test
COCO_val2014_000000047225,val,internal_test
COCO_val2014_000000208363,val,internal_test
COCO_val2014_000000027519,val,internal_test
COCO_val2014_000000556980,val,internal_test
COCO_val2014_000000233033,val,internal_test
COCO_val2014_000000221547,val,internal_test
COCO_val2014_000000558864,val,internal_test
COCO_val2014_000000150358,val,internal_test
COCO_val2014_000000087393,val,internal_test
COCO_val2014_000000306688,val,internal_test
COCO_val2014_000000268215,val,internal_test
COCO_val2014_000000207926,val,internal_test
COCO_val2014_000000017667,val,internal_test
COCO_val2014_000000470364,val,internal_test
COCO_val2014_000000375493,val,internal_test
COCO_val2014_000000541279,val,internal_test
COCO_val2014_000000273855,val,internal_test
COCO_val2014_000000214604,val,internal_test
COCO_val2014_000000179415,val,internal_test
COCO_val2014_000000235787,val,internal_test
COCO_val2014_000000279078,val,internal_test
COCO_val2014_000000429593,val,internal_test
COCO_val2014_000000566672,val,internal_test
COCO_val2014_000000487530,val,internal_test
COCO_val2014_000000035176,val,internal_test
COCO_val2014_000000134160,val,internal_test
COCO_val2014_000000495311,val,internal_test
COCO_val2014_000000024880,val,internal_test
COCO_val2014_000000016775,val,internal_test
COCO_val2014_000000429754,val,internal_test
COCO_val2014_000000214124,val,internal_test
COCO_val2014_000000144562,val,internal_test
COCO_val2014_000000034464,val,internal_test
COCO_val2014_000000414744,val,internal_test
COCO_val2014_000000164780,val,internal_test
COCO_val2014_000000024553,val,internal_test
COCO_val2014_000000530317,val,internal_test
COCO_val2014_000000128602,val,internal_test
COCO_val2014_000000463633,val,internal_test
COCO_val2014_000000141108,val,internal_test
COCO_val2014_000000296988,val,internal_test
COCO_val2014_000000205089,val,internal_test
COCO_val2014_000000523869,val,internal_test
COCO_val2014_000000032334,val,internal_test
COCO_val2014_000000203965,val,internal_test
COCO_val2014_000000069293,val,internal_test
COCO_val2014_000000147415,val,internal_test
COCO_val2014_000000533069,val,internal_test
COCO_val2014_000000563067,val,internal_test
COCO_val2014_000000293554,val,internal_test
COCO_val2014_000000444515,val,internal_test
COCO_val2014_000000302380,val,internal_test
COCO_val2014_000000444209,val,internal_test
COCO_val2014_000000321865,val,internal_test
COCO_val2014_000000207860,val,internal_test
COCO_val2014_000000453178,val,internal_test
COCO_val2014_000000577783,val,internal_test
COCO_val2014_000000264660,val,internal_test
COCO_val2014_000000404758,val,internal_test
COCO_val2014_000000214984,val,internal_test
COCO_val2014_000000230240,val,internal_test
COCO_val2014_000000295403,val,internal_test
COCO_val2014_000000366499,val,internal_test
COCO_val2014_000000082456,val,internal_test
COCO_val2014_000000450182,val,internal_test
COCO_val2014_000000308730,val,internal_test
COCO_val2014_000000360878,val,internal_test
COCO_val2014_000000573935,val,internal_test
COCO_val2014_000000069914,val,internal_test
COCO_val2014_000000283471,val,internal_test
COCO_val2014_000000081054,val,internal_test
COCO_val2014_000000091318,val,internal_test
COCO_val2014_000000118065,val,internal_test
COCO_val2014_000000067975,val,internal_test
COCO_val2014_000000047112,val,internal_test
COCO_val2014_000000440212,val,internal_test
COCO_val2014_000000433714,val,internal_test
COCO_val2014_000000387950,val,internal_test
COCO_val2014_000000303667,val,internal_test
COCO_val2014_000000389453,val,internal_test
COCO_val2014_000000345376,val,internal_test
COCO_val2014_000000164555,val,internal_test
COCO_val2014_000000163710,val,internal_test
COCO_val2014_000000368196,val,internal_test
COCO_val2014_000000558558,val,internal_test
COCO_val2014_000000237420,val,internal_test
COCO_val2014_000000424940,val,internal_test
COCO_val2014_000000052644,val,internal_test
COCO_val2014_000000548011,val,internal_test
COCO_val2014_000000238029,val,internal_test
COCO_val2014_000000034873,val,internal_test
COCO_val2014_000000077681,val,internal_test
COCO_val2014_000000369082,val,internal_test
COCO_val2014_000000156100,val,internal_test
COCO_val2014_000000429598,val,internal_test
COCO_val2014_000000528098,val,internal_test
COCO_val2014_000000430319,val,internal_test
COCO_val2014_000000144438,val,internal_test
COCO_val2014_000000457900,val,internal_test
COCO_val2014_000000035891,val,internal_test
COCO_val2014_000000243946,val,internal_test
COCO_val2014_000000186013,val,internal_test
COCO_val2014_000000277642,val,internal_test
COCO_val2014_000000200839,val,internal_test
COCO_val2014_000000112298,val,internal_test
COCO_val2014_000000048905,val,internal_test
COCO_val2014_000000202178,val,internal_test
COCO_val2014_000000039769,val,internal_test
COCO_val2014_000000501665,val,internal_test
COCO_val2014_000000326863,val,internal_test
COCO_val2014_000000212587,val,internal_test
COCO_val2014_000000290979,val,internal_test
COCO_val2014_000000494810,val,internal_test
COCO_val2014_000000079955,val,internal_test
COCO_val2014_000000152245,val,internal_test
COCO_val2014_000000008021,val,internal_test
COCO_val2014_000000187722,val,internal_test
COCO_val2014_000000491515,val,internal_test
COCO_val2014_000000399595,val,internal_test
COCO_val2014_000000193380,val,internal_test
COCO_val2014_000000301634,val,internal_test
COCO_val2014_000000504194,val,internal_test
COCO_val2014_000000187349,val,internal_test
COCO_val2014_000000268478,val,internal_test
COCO_val2014_000000198530,val,internal_test
COCO_val2014_000000270274,val,internal_test
COCO_val2014_000000503210,val,internal_test
COCO_val2014_000000035435,val,internal_test
COCO_val2014_000000212363,val,internal_test
COCO_val2014_000000548164,val,internal_test
COCO_val2014_000000201727,val,internal_test
COCO_val2014_000000018224,val,internal_test
COCO_val2014_000000353149,val,internal_test
COCO_val2014_000000184773,val,internal_test
COCO_val2014_000000541613,val,internal_test
COCO_val2014_000000538364,val,internal_test
COCO_val2014_000000383448,val,internal_test
COCO_val2014_000000314694,val,internal_test
COCO_val2014_000000396387,val,internal_test
COCO_val2014_000000262587,val,internal_test
COCO_val2014_000000232849,val,internal_test
COCO_val2014_000000456323,val,internal_test
COCO_val2014_000000499594,val,internal_test
COCO_val2014_000000248235,val,internal_test
COCO_val2014_000000532761,val,internal_test
COCO_val2014_000000059710,val,internal_test
COCO_val2014_000000558671,val,internal_test
COCO_val2014_000000577995,val,internal_test
COCO_val2014_000000561393,val,internal_test
COCO_val2014_000000231549,val,internal_test
COCO_val2014_000000400431,val,internal_test
COCO_val2014_000000055528,val,internal_test
COCO_val2014_000000551791,val,internal_test
COCO_val2014_000000134886,val,internal_test
COCO_val2014_000000117530,val,internal_test
COCO_val2014_000000362951,val,internal_test
COCO_val2014_000000513567,val,internal_test
COCO_val2014_000000571450,val,internal_test
COCO_val2014_000000097809,val,internal_test
COCO_val2014_000000140203,val,internal_test
COCO_val2014_000000577877,val,internal_test
COCO_val2014_000000002006,val,internal_test
COCO_val2014_000000024061,val,internal_test
COCO_val2014_000000281688,val,internal_test
COCO_val2014_000000183965,val,internal_test
COCO_val2014_000000100539,val,internal_test
COCO_val2014_000000019456,val,internal_test
COCO_val2014_000000143516,val,internal_test
COCO_val2014_000000543547,val,internal_test
COCO_val2014_000000245642,val,internal_test
COCO_val2014_000000501281,val,internal_test
COCO_val2014_000000278771,val,internal_test
COCO_val2014_000000557977,val,internal_test
COCO_val2014_000000319743,val,internal_test
COCO_val2014_000000132362,val,internal_test
COCO_val2014_000000051143,val,internal_test
COCO_val2014_000000198590,val,internal_test
COCO_val2014_000000161047,val,internal_test
COCO_val2014_000000052546,val,internal_test
COCO_val2014_000000239029,val,internal_test
COCO_val2014_000000359220,val,internal_test
COCO_val2014_000000099039,val,internal_test
COCO_val2014_000000551794,val,internal_test
COCO_val2014_000000191874,val,internal_test
COCO_val2014_000000204887,val,internal_test
COCO_val2014_000000468022,val,internal_test
COCO_val2014_000000556420,val,internal_test
COCO_val2014_000000196759,val,internal_test
COCO_val2014_000000311846,val,internal_test
COCO_val2014_000000205251,val,internal_test
COCO_val2014_000000127535,val,internal_test
COCO_val2014_000000037367,val,internal_test
COCO_val2014_000000317357,val,internal_test
COCO_val2014_000000538054,val,internal_test
COCO_val2014_000000290839,val,internal_test
COCO_val2014_000000475248,val,internal_test
COCO_val2014_000000423618,val,internal_test
COCO_val2014_000000071929,val,internal_test
COCO_val2014_000000022199,val,internal_test
COCO_val2014_000000038073,val,internal_test
COCO_val2014_000000279824,val,internal_test
COCO_val2014_000000527995,val,internal_test
COCO_val2014_000000368302,val,internal_test
COCO_val2014_000000502963,val,internal_test
COCO_val2014_000000342770,val,internal_test
COCO_val2014_000000144878,val,internal_test
COCO_val2014_000000172648,val,internal_test
COCO_val2014_000000072795,val,internal_test
COCO_val2014_000000158922,val,internal_test
COCO_val2014_000000525371,val,internal_test
COCO_val2014_000000194532,val,internal_test
COCO_val2014_000000175878,val,internal_test
COCO_val2014_000000099026,val,internal_test
COCO_val2014_000000547300,val,internal_test
COCO_val2014_000000356358,val,internal_test
COCO_val2014_000000437240,val,internal_test
COCO_val2014_000000012818,val,internal_test
COCO_val2014_000000442582,val,internal_test
COCO_val2014_000000508656,val,internal_test
COCO_val2014_000000560222,val,internal_test
COCO_val2014_000000033073,val,internal_test
COCO_val2014_000000186036,val,internal_test
COCO_val2014_000000309514,val,internal_test
COCO_val2014_000000265743,val,internal_test
COCO_val2014_000000461722,val,internal_test
COCO_val2014_000000084592,val,internal_test
COCO_val2014_000000001573,val,internal_test
COCO_val2014_000000164548,val,internal_test
COCO_val2014_000000157960,val,internal_test
COCO_val2014_000000453341,val,internal_test
COCO_val2014_000000361730,val,internal_test
COCO_val2014_000000331627,val,internal_test
COCO_val2014_000000128014,val,internal_test
COCO_val2014_000000084170,val,internal_test
COCO_val2014_000000463802,val,internal_test
COCO_val2014_000000124659,val,internal_test
COCO_val2014_000000328255,val,internal_test
COCO_val2014_000000395343,val,internal_test
COCO_val2014_000000309633,val,internal_test
COCO_val2014_000000287402,val,internal_test
COCO_val2014_000000010705,val,internal_test
COCO_val2014_000000262394,val,internal_test
COCO_val2014_000000302275,val,internal_test
COCO_val2014_000000445643,val,internal_test
COCO_val2014_000000289201,val,internal_test
COCO_val2014_000000292741,val,internal_test
COCO_val2014_000000389258,val,internal_test
COCO_val2014_000000455395,val,internal_test
COCO_val2014_000000263351,val,internal_test
COCO_val2014_000000470256,val,internal_test
COCO_val2014_000000198492,val,internal_test
COCO_val2014_000000383678,val,internal_test
COCO_val2014_000000104091,val,internal_test
COCO_val2014_000000269017,val,internal_test
COCO_val2014_000000130030,val,internal_test
COCO_val2014_000000361901,val,internal_test
COCO_val2014_000000052982,val,internal_test
COCO_val2014_000000171678,val,internal_test
COCO_val2014_000000417597,val,internal_test
COCO_val2014_000000459933,val,internal_test
COCO_val2014_000000164104,val,internal_test
COCO_val2014_000000522262,val,internal_test
COCO_val2014_000000427750,val,internal_test
COCO_val2014_000000103027,val,internal_test
COCO_val2014_000000224530,val,internal_test
COCO_val2014_000000542910,val,internal_test
COCO_val2014_000000071171,val,internal_test
COCO_val2014_000000565034,val,internal_test
COCO_val2014_000000235964,val,internal_test
COCO_val2014_000000271795,val,internal_test
COCO_val2014_000000047263,val,internal_test
COCO_val2014_000000526257,val,internal_test
COCO_val2014_000000145295,val,internal_test
COCO_val2014_000000282618,val,internal_test
COCO_val2014_000000460652,val,internal_test
COCO_val2014_000000511002,val,internal_test
COCO_val2014_000000342675,val,internal_test
COCO_val2014_000000415048,val,internal_test
COCO_val2014_000000196430,val,internal_test
COCO_val2014_000000357888,val,internal_test
COCO_val2014_000000313240,val,internal_test
COCO_val2014_000000165686,val,internal_test
COCO_val2014_000000190218,val,internal_test
COCO_val2014_000000451228,val,internal_test
COCO_val2014_000000315660,val,internal_test
COCO_val2014_000000153956,val,internal_test
COCO_val2014_000000467296,val,internal_test
COCO_val2014_000000263664,val,internal_test
COCO_val2014_000000276413,val,internal_test
COCO_val2014_000000025997,val,internal_test
COCO_val2014_000000486501,val,internal_test
COCO_val2014_000000433204,val,internal_test
COCO_val2014_000000386370,val,internal_test
COCO_val2014_000000173997,val,internal_test
COCO_val2014_000000351351,val,internal_test
COCO_val2014_000000355183,val,internal_test
COCO_val2014_000000044054,val,internal_test
COCO_val2014_000000199681,val,internal_test
COCO_val2014_000000043092,val,internal_test
COCO_val2014_000000038439,val,internal_test
COCO_val2014_000000522015,val,internal_test
COCO_val2014_000000042091,val,internal_test
COCO_val2014_000000031735,val,internal_test
COCO_val2014_000000220607,val,internal_test
COCO_val2014_000000325102,val,internal_test
COCO_val2014_000000069906,val,internal_test
COCO_val2014_000000174721,val,internal_test
COCO_val2014_000000540860,val,internal_test
COCO_val2014_000000313130,val,internal_test
COCO_val2014_000000488789,val,internal_test
COCO_val2014_000000197840,val,internal_test
COCO_val2014_000000145318,val,internal_test
COCO_val2014_000000043561,val,internal_test
COCO_val2014_000000573750,val,internal_test
COCO_val2014_000000192296,val,internal_test
COCO_val2014_000000512989,val,internal_test
COCO_val2014_000000209480,val,internal_test
COCO_val2014_000000394206,val,internal_test
COCO_val2014_000000157866,val,internal_test
COCO_val2014_000000521819,val,internal_test
COCO_val2014_000000104865,val,internal_test
COCO_val2014_000000208688,val,internal_test
COCO_val2014_000000198775,val,internal_test
COCO_val2014_000000098979,val,internal_test
COCO_val2014_000000413805,val,internal_test
COCO_val2014_000000455483,val,internal_test
COCO_val2014_000000259465,val,internal_test
COCO_val2014_000000364340,val,internal_test
COCO_val2014_000000419789,val,internal_test
COCO_val2014_000000306486,val,internal_test
COCO_val2014_000000485288,val,internal_test
COCO_val2014_000000406253,val,internal_test
COCO_val2014_000000574845,val,internal_test
COCO_val2014_000000331366,val,internal_test
COCO_val2014_000000376295,val,internal_test
COCO_val2014_000000439837,val,internal_test
COCO_val2014_000000198799,val,internal_test
COCO_val2014_000000285462,val,internal_test
COCO_val2014_000000234938,val,internal_test
COCO_val2014_000000442128,val,internal_test
COCO_val2014_000000543047,val,internal_test
COCO_val2014_000000247477,val,internal_test
COCO_val2014_000000522380,val,internal_test
COCO_val2014_000000447009,val,internal_test
COCO_val2014_000000538844,val,internal_test
COCO_val2014_000000337180,val,internal_test
COCO_val2014_000000257566,val,internal_test
COCO_val2014_000000275611,val,internal_test
COCO_val2014_000000298252,val,internal_test
COCO_val2014_000000293548,val,internal_test
COCO_val2014_000000128675,val,internal_test
COCO_val2014_000000058350,val,internal_test
COCO_val2014_000000030706,val,internal_test
COCO_val2014_000000068418,val,internal_test
COCO_val2014_000000488349,val,internal_test
COCO_val2014_000000150639,val,internal_test
COCO_val2014_000000036661,val,internal_test
COCO_val2014_000000034445,val,internal_test
COCO_val2014_000000440387,val,internal_test
COCO_val2014_000000337233,val,internal_test
COCO_val2014_000000228306,val,internal_test
COCO_val2014_000000050354,val,internal_test
COCO_val2014_000000324338,val,internal_test
COCO_val2014_000000547336,val,internal_test
COCO_val2014_000000186412,val,internal_test
COCO_val2014_000000403145,val,internal_test
COCO_val2014_000000563871,val,internal_test
COCO_val2014_000000026768,val,internal_test
COCO_val2014_000000013081,val,internal_test
COCO_val2014_000000302789,val,internal_test
COCO_val2014_000000570810,val,internal_test
COCO_val2014_000000523371,val,internal_test
COCO_val2014_000000242779,val,internal_test
COCO_val2014_000000310035,val,internal_test
COCO_val2014_000000507154,val,internal_test
COCO_val2014_000000370475,val,internal_test
COCO_val2014_000000345356,val,internal_test
COCO_val2014_000000018699,val,internal_test
COCO_val2014_000000488977,val,internal_test
COCO_val2014_000000101088,val,internal_test
COCO_val2014_000000234341,val,internal_test
COCO_val2014_000000208955,val,internal_test
COCO_val2014_000000496379,val,internal_test
COCO_val2014_000000278890,val,internal_test
COCO_val2014_000000239444,val,internal_test
COCO_val2014_000000169331,val,internal_test
COCO_val2014_000000368855,val,internal_test
COCO_val2014_000000513688,val,internal_test
COCO_val2014_000000221605,val,internal_test
COCO_val2014_000000580248,val,internal_test
COCO_val2014_000000356263,val,internal_test
COCO_val2014_000000551336,val,internal_test
COCO_val2014_000000470095,val,internal_test
COCO_val2014_000000195538,val,internal_test
COCO_val2014_000000353136,val,internal_test
COCO_val2014_000000058886,val,internal_test
COCO_val2014_000000022158,val,internal_test
COCO_val2014_000000123480,val,internal_test
COCO_val2014_000000081228,val,internal_test
COCO_val2014_000000546378,val,internal_test
COCO_val2014_000000151521,val,internal_test
COCO_val2014_000000277326,val,internal_test
COCO_val2014_000000108923,val,internal_test
COCO_val2014_000000373857,val,internal_test
COCO_val2014_000000375021,val,internal_test
COCO_val2014_000000167906,val,internal_test
COCO_val2014_000000005038,val,internal_test
COCO_val2014_000000061171,val,internal_test
COCO_val2014_000000010216,val,internal_test
COCO_val2014_000000414034,val,internal_test
COCO_val2014_000000311327,val,internal_test
COCO_val2014_000000050828,val,internal_test
COCO_val2014_000000081248,val,internal_test
COCO_val2014_000000379605,val,internal_test
COCO_val2014_000000455767,val,internal_test
COCO_val2014_000000441854,val,internal_test
COCO_val2014_000000060125,val,internal_test
COCO_val2014_000000067255,val,internal_test
COCO_val2014_000000410105,val,internal_test
COCO_val2014_000000129786,val,internal_test
COCO_val2014_000000000675,val,internal_test
COCO_val2014_000000279769,val,internal_test
COCO_val2014_000000431671,val,internal_test
COCO_val2014_000000453334,val,internal_test
COCO_val2014_000000068128,val,internal_test
COCO_val2014_000000367310,val,internal_test
COCO_val2014_000000468505,val,internal_test
COCO_val2014_000000106389,val,internal_test
COCO_val2014_000000470714,val,internal_test
COCO_val2014_000000386912,val,internal_test
COCO_val2014_000000099230,val,internal_test
COCO_val2014_000000575135,val,internal_test
COCO_val2014_000000546029,val,internal_test
COCO_val2014_000000261426,val,internal_test
COCO_val2014_000000363415,val,internal_test
COCO_val2014_000000522778,val,internal_test
COCO_val2014_000000032887,val,internal_test
COCO_val2014_000000495980,val,internal_test
COCO_val2014_000000265176,val,internal_test
COCO_val2014_000000373060,val,internal_test
COCO_val2014_000000058344,val,internal_test
COCO_val2014_000000112378,val,internal_test
COCO_val2014_000000156341,val,internal_test
COCO_val2014_000000373029,val,internal_test
COCO_val2014_000000021503,val,internal_test
COCO_val2014_000000008204,val,internal_test
COCO_val2014_000000476279,val,internal_test
COCO_val2014_000000523527,val,internal_test
COCO_val2014_000000302067,val,internal_test
COCO_val2014_000000097964,val,internal_test
COCO_val2014_000000312175,val,internal_test
COCO_val2014_000000574350,val,internal_test
COCO_val2014_000000448076,val,internal_test
COCO_val2014_000000393266,val,internal_test
COCO_val2014_000000403500,val,internal_test
COCO_val2014_000000056430,val,internal_test
COCO_val2014_000000088031,val,internal_test
COCO_val2014_000000129285,val,internal_test
COCO_val2014_000000185276,val,internal_test
COCO_val2014_000000026730,val,internal_test
COCO_val2014_000000497031,val,internal_test
COCO_val2014_000000303607,val,internal_test
COCO_val2014_000000432213,val,internal_test
COCO_val2014_000000488201,val,internal_test
COCO_val2014_000000171548,val,internal_test
COCO_val2014_000000544782,val,internal_test
COCO_val2014_000000045229,val,internal_test
COCO_val2014_000000169996,val,internal_test
COCO_val2014_000000543043,val,internal_test
COCO_val2014_000000108425,val,internal_test
COCO_val2014_000000206027,val,internal_test
COCO_val2014_000000205435,val,internal_test
COCO_val2014_000000099584,val,internal_test
COCO_val2014_000000172877,val,internal_test
COCO_val2014_000000460091,val,internal_test
COCO_val2014_000000014226,val,internal_test
COCO_val2014_000000130528,val,internal_test
COCO_val2014_000000188873,val,internal_test
COCO_val2014_000000289813,val,internal_test
COCO_val2014_000000227958,val,internal_test
COCO_val2014_000000396541,val,internal_test
COCO_val2014_000000045197,val,internal_test
COCO_val2014_000000308332,val,internal_test
COCO_val2014_000000192007,val,internal_test
COCO_val2014_000000493435,val,internal_test
COCO_val2014_000000469300,val,internal_test
COCO_val2014_000000345071,val,internal_test
COCO_val2014_000000353411,val,internal_test
COCO_val2014_000000276971,val,internal_test
COCO_val2014_000000579226,val,internal_test
COCO_val2014_000000506656,val,internal_test
COCO_val2014_000000328862,val,internal_test
COCO_val2014_000000353953,val,internal_test
COCO_val2014_000000315744,val,internal_test
COCO_val2014_000000173004,val,internal_test
COCO_val2014_000000209570,val,internal_test
COCO_val2014_000000180764,val,internal_test
COCO_val2014_000000063740,val,internal_test
COCO_val2014_000000251741,val,internal_test
COCO_val2014_000000467791,val,internal_test
COCO_val2014_000000466565,val,internal_test
COCO_val2014_000000044263,val,internal_test
COCO_val2014_000000053802,val,internal_test
COCO_val2014_000000229647,val,internal_test
COCO_val2014_000000141946,val,internal_test
COCO_val2014_000000016439,val,internal_test
COCO_val2014_000000019432,val,internal_test
COCO_val2014_000000066001,val,internal_test
COCO_val2014_000000054091,val,internal_test
COCO_val2014_000000188958,val,internal_test
COCO_val2014_000000306313,val,internal_test
COCO_val2014_000000459922,val,internal_test
COCO_val2014_000000331230,val,internal_test
COCO_val2014_000000515660,val,internal_test
COCO_val2014_000000215062,val,internal_test
COCO_val2014_000000393226,val,internal_test
COCO_val2014_000000298732,val,internal_test
COCO_val2014_000000027789,val,internal_test
COCO_val2014_000000304941,val,internal_test
COCO_val2014_000000101053,val,internal_test
COCO_val2014_000000287667,val,internal_test
COCO_val2014_000000439143,val,internal_test
COCO_val2014_000000153520,val,internal_test
COCO_val2014_000000263412,val,internal_test
COCO_val2014_000000482080,val,internal_test
COCO_val2014_000000291784,val,internal_test
COCO_val2014_000000009891,val,internal_test
COCO_val2014_000000218891,val,internal_test
COCO_val2014_000000106453,val,internal_test
COCO_val2014_000000515226,val,internal_test
COCO_val2014_000000568426,val,internal_test
COCO_val2014_000000173080,val,internal_test
COCO_val2014_000000300538,val,internal_test
COCO_val2014_000000391940,val,internal_test
COCO_val2014_000000177934,val,internal_test
COCO_val2014_000000275198,val,internal_test
COCO_val2014_000000481370,val,internal_test
COCO_val2014_000000518873,val,internal_test
COCO_val2014_000000357578,val,internal_test
COCO_val2014_000000505043,val,internal_test
COCO_val2014_000000171809,val,internal_test
COCO_val2014_000000209995,val,internal_test
COCO_val2014_000000057363,val,internal_test
COCO_val2014_000000251242,val,internal_test
COCO_val2014_000000558992,val,internal_test
COCO_val2014_000000004795,val,internal_test
COCO_val2014_000000183620,val,internal_test
COCO_val2014_000000375232,val,internal_test
COCO_val2014_000000452700,val,internal_test
COCO_val2014_000000451284,val,internal_test
COCO_val2014_000000535151,val,internal_test
COCO_val2014_000000460982,val,internal_test
COCO_val2014_000000402077,val,internal_test
COCO_val2014_000000184830,val,internal_test
COCO_val2014_000000468161,val,internal_test
COCO_val2014_000000344154,val,internal_test
COCO_val2014_000000318701,val,internal_test
COCO_val2014_000000411241,val,internal_test
